id,nombre,precio,fecha
4401,Mouse Pad 994,889.26,2024-05-31
4402,Teclado 561,2969.71,2024-04-22
4403,Cámara 301,3112.01,2024-09-03
4404,Parlante 907,2179.5,2024-09-26
4405,SSD 176,3996.83,2025-03-13
4406,SSD 536,259.86,2025-01-06
4407,Mouse 327,2155.15,2025-04-21
4408,Disco Duro 451,2963.92,2024-12-08
4409,Disco Duro 623,961.63,2025-01-15
4410,SSD 732,3826.84,2024-03-08
4411,SSD 617,537.25,2024-08-06
4412,Memoria USB 623,3697.8,2025-05-07
4413,Cargador 898,1179.49,2024-02-25
4414,Disco Duro 663,1663.57,2024-06-12
4415,Parlante 687,595.47,2024-06-14
4416,Smartphone 626,1958.33,2024-07-04
4417,Auriculares 628,579.83,2025-03-14
4418,Mouse Pad 257,3478.41,2024-05-04
4419,Parlante 733,3788.09,2025-01-20
4420,Cámara 907,2067.21,2024-07-29
4421,Smartwatch 538,4984.62,2025-05-04
4422,Tablet 328,1201.94,2024-06-01
4423,Cámara 546,4020.1,2025-04-28
4424,Router 185,4686.16,2024-01-19
4425,Smartwatch 360,2743.41,2024-12-10
4426,Smartphone 233,4536.92,2024-07-14
4427,Smartphone 597,460.96,2024-02-21
4428,Parlante 462,1524.15,2024-01-25
4429,SSD 277,1532.22,2024-07-16
4430,Cargador 305,1979.67,2024-06-05
4431,Auriculares 396,542.9,2024-04-27
4432,Cargador 782,3058.79,2024-06-24
4433,Tablet 805,2489.59,2024-02-23
4434,Auriculares 691,3497.13,2025-03-26
4435,Teclado 434,2970.98,2024-10-19
4436,Micrófono 442,4375.95,2025-04-08
4437,Disco Duro 846,1839.81,2024-11-25
4438,Mouse Pad 704,4267.55,2024-03-06
4439,Cámara 197,1933.11,2024-12-23
4440,Mouse 560,4191.82,2024-09-02
4441,Cámara 549,2193.37,2025-02-19
4442,Smartwatch 905,4067.03,2025-05-15
4443,Micrófono 733,2046.95,2024-02-29
4444,Disco Duro 853,3824.65,2025-02-10
4445,Teclado 244,257.02,2024-05-26
4446,Laptop 671,2323.82,2024-05-29
4447,Parlante 462,3038.18,2024-02-13
4448,Smartwatch 836,4512.93,2025-02-08
4449,Impresora 715,4565.05,2025-04-19
4450,Smartwatch 334,3806.32,2025-02-12
4451,Parlante 115,719.23,2024-07-15
4452,Teclado 741,4516.56,2025-01-14
4453,Cable HDMI 307,4818.54,2025-01-21
4454,Cable HDMI 731,4297.44,2025-01-26
4455,Smartwatch 592,3217.19,2024-06-11
4456,Laptop 791,55.01,2025-01-19
4457,Monitor 383,1899.48,2024-03-21
4458,Teclado 632,4607.77,2024-03-21
4459,Proyector 183,1601.24,2024-04-14
4460,Mouse Pad 412,3347.99,2024-09-08
4461,Router 357,4391.77,2025-05-10
4462,Router 553,276.85,2024-05-02
4463,Auriculares 674,4214.85,2025-05-02
4464,Disco Duro 840,4675.25,2025-02-18
4465,Cable HDMI 856,1239.77,2024-10-21
4466,Disco Duro 422,4945.86,2024-08-15
4467,Auriculares 519,4107.25,2024-05-27
4468,Cable HDMI 185,3623.58,2024-01-30
4469,Micrófono 409,4620.18,2024-12-26
4470,Laptop 772,3502.94,2024-01-29
4471,Mouse Pad 300,2977.88,2024-12-10
4472,Laptop 871,4403.7,2025-04-03
4473,Monitor 214,3756.58,2024-06-15
4474,Cable HDMI 630,3902.4,2024-03-11
4475,Disco Duro 950,1291.57,2025-01-11
4476,Teclado 219,4745.82,2024-07-02
4477,Teclado 569,1963.26,2024-12-15
4478,Monitor 475,4969.56,2024-02-28
4479,Memoria USB 338,3142.47,2024-05-24
4480,Cargador 175,1768.19,2024-03-17
4481,Mouse Pad 908,2028.05,2024-12-21
4482,Cámara 283,1974.17,2024-12-26
4483,Parlante 196,2342.75,2024-09-19
4484,Micrófono 912,2812.81,2024-01-10
4485,Disco Duro 339,3488.12,2024-08-02
4486,Disco Duro 904,2520.39,2025-02-17
4487,Cable HDMI 636,236.67,2024-10-18
4488,Cable HDMI 885,2699.49,2024-05-31
4489,Proyector 254,1221.31,2024-02-05
4490,Mouse 564,1646.25,2024-09-02
4491,Disco Duro 651,1093.23,2024-03-17
4492,Cargador 428,2591.3,2024-10-17
4493,Mouse 411,1140.27,2025-05-06
4494,SSD 512,4687.41,2024-06-23
4495,Monitor 137,724.34,2025-05-07
4496,SSD 206,2706.55,2024-11-15
4497,Cable HDMI 753,2221.91,2024-12-25
4498,Cámara 746,2569.49,2025-01-05
4499,Router 946,949.58,2024-11-03
4500,Memoria USB 347,4465.91,2025-05-05
4501,Cargador 528,134.19,2024-11-30
4502,Laptop 494,2498.14,2024-01-10
4503,Proyector 177,3676.0,2024-11-29
4504,Cargador 876,303.16,2025-05-13
4505,Mouse Pad 609,4157.5,2024-09-25
4506,SSD 292,2403.52,2024-02-20
4507,Cámara 323,799.08,2024-11-30
4508,Impresora 957,2422.79,2024-12-14
4509,Memoria USB 476,2261.65,2025-01-20
4510,Smartwatch 231,1052.95,2025-04-10
4511,Smartwatch 936,3587.63,2024-04-05
4512,Router 979,2405.77,2024-12-21
4513,Tablet 452,795.16,2024-08-28
4514,Auriculares 943,1012.75,2024-04-10
4515,Disco Duro 107,3810.49,2024-02-20
4516,Mouse 492,2600.92,2024-06-27
4517,Micrófono 431,2958.34,2024-03-04
4518,Cargador 880,4553.01,2024-07-13
4519,Auriculares 294,737.54,2024-06-30
4520,Disco Duro 789,2789.56,2024-07-02
4521,Smartwatch 567,3816.82,2025-04-12
4522,Smartwatch 476,2390.14,2024-09-12
4523,Memoria USB 439,4715.81,2025-05-14
4524,Laptop 487,995.03,2024-03-03
4525,Router 441,2394.04,2024-08-05
4526,SSD 785,972.73,2024-08-15
4527,Mouse Pad 386,519.69,2024-05-04
4528,Disco Duro 167,2611.24,2025-01-17
4529,Memoria USB 515,4488.15,2025-04-29
4530,Auriculares 944,3412.21,2025-05-05
4531,Mouse Pad 231,4239.35,2024-06-01
4532,Memoria USB 894,4634.1,2024-11-13
4533,Proyector 847,3626.89,2024-06-24
4534,Smartphone 280,1281.6,2024-05-01
4535,Mouse Pad 715,971.79,2024-01-24
4536,Cámara 443,3523.73,2024-10-26
4537,Router 336,2761.57,2025-02-17
4538,Micrófono 264,1631.11,2024-10-22
4539,Cable HDMI 224,2720.67,2024-12-22
4540,Tablet 791,637.31,2024-08-16
4541,Impresora 803,3409.5,2025-04-20
4542,Router 512,506.87,2024-01-25
4543,Router 491,2784.23,2025-05-14
4544,Proyector 315,713.53,2024-09-28
4545,Teclado 369,3956.56,2024-11-04
4546,Auriculares 929,2325.63,2024-06-20
4547,Mouse Pad 183,3606.6,2025-04-03
4548,Cargador 671,4509.78,2024-05-11
4549,Cable HDMI 604,4768.37,2025-04-21
4550,Parlante 932,3015.92,2024-03-23
4551,Micrófono 241,3952.57,2024-05-10
4552,Cable HDMI 696,3041.42,2025-04-06
4553,Auriculares 115,1409.36,2024-06-04
4554,Teclado 571,4139.49,2024-03-31
4555,Monitor 941,1983.07,2024-11-02
4556,Laptop 854,3371.12,2024-11-15
4557,Monitor 616,3386.41,2024-04-09
4558,Smartphone 576,4305.18,2024-11-11
4559,Monitor 631,4913.46,2024-03-28
4560,Parlante 863,2313.97,2024-10-18
4561,Mouse Pad 843,4607.93,2024-05-03
4562,Mouse 342,2656.38,2025-01-21
4563,Cable HDMI 875,3535.19,2025-03-19
4564,SSD 900,4868.0,2025-05-08
4565,Micrófono 664,1305.97,2024-08-28
4566,Cargador 452,2717.8,2024-05-13
4567,Teclado 336,1713.5,2024-08-30
4568,Cámara 758,445.96,2024-06-29
4569,Parlante 731,2652.08,2024-06-27
4570,SSD 887,173.64,2024-12-17
4571,Mouse Pad 733,3764.53,2024-07-06
4572,Mouse 258,1598.5,2024-09-06
4573,Mouse 818,4912.52,2024-05-05
4574,Tablet 271,450.44,2024-11-17
4575,Monitor 102,2112.38,2025-04-21
4576,Tablet 180,444.24,2024-06-09
4577,Auriculares 407,396.82,2024-12-29
4578,Memoria USB 462,4023.21,2025-03-22
4579,Router 538,3243.54,2024-10-06
4580,Smartphone 760,3664.64,2024-05-07
4581,Proyector 974,3537.81,2024-04-17
4582,Tablet 103,1594.4,2024-08-26
4583,Laptop 349,1939.16,2024-11-23
4584,SSD 187,1373.92,2025-04-09
4585,Router 407,725.73,2024-09-15
4586,Micrófono 161,1387.64,2024-06-10
4587,Smartphone 898,4443.69,2024-12-16
4588,Smartphone 361,3309.24,2024-12-07
4589,Monitor 711,193.18,2024-06-06
4590,Mouse 798,1155.88,2024-09-11
4591,Cable HDMI 788,3976.58,2024-11-08
4592,Parlante 641,3144.9,2024-03-29
4593,Proyector 680,630.01,2025-02-28
4594,Memoria USB 910,1840.23,2024-04-06
4595,Cargador 762,1378.75,2025-05-05
4596,Impresora 826,4183.0,2024-06-06
4597,Tablet 282,4692.4,2024-12-31
4598,Teclado 684,792.58,2024-10-31
4599,Impresora 459,2007.93,2024-03-10
4600,Memoria USB 753,3309.93,2024-03-08
4601,Mouse 407,552.77,2024-03-28
4602,Auriculares 376,4706.61,2024-08-12
4603,Disco Duro 747,3313.87,2024-07-09
4604,Cargador 587,1600.35,2024-02-21
4605,Mouse Pad 278,704.71,2024-09-06
4606,Mouse 714,4503.89,2024-07-16
4607,Laptop 971,1646.24,2024-03-23
4608,Cable HDMI 407,4676.78,2024-12-30
4609,Tablet 926,2832.68,2024-02-07
4610,Disco Duro 973,4450.86,2025-04-12
4611,Auriculares 148,4799.11,2024-11-14
4612,Cargador 374,3467.52,2024-06-19
4613,Cable HDMI 673,1977.41,2024-04-04
4614,Mouse 396,3860.78,2024-04-16
4615,Laptop 181,3032.71,2025-03-01
4616,Memoria USB 102,307.22,2024-09-01
4617,Tablet 595,2786.11,2024-02-29
4618,Cable HDMI 609,2955.84,2024-08-11
4619,Mouse Pad 266,3609.48,2025-01-12
4620,Tablet 889,3359.59,2024-09-23
4621,Proyector 719,1810.2,2025-03-14
4622,Micrófono 655,2491.04,2024-08-08
4623,Proyector 345,3597.8,2025-04-19
4624,Cargador 521,3156.25,2024-03-23
4625,Smartwatch 738,1735.26,2024-05-26
4626,Cámara 221,2781.36,2024-05-08
4627,Mouse 730,2252.32,2024-09-22
4628,Disco Duro 869,2173.47,2024-01-26
4629,Mouse Pad 846,4944.86,2024-11-14
4630,Cargador 628,2131.49,2024-01-10
4631,SSD 492,1354.7,2025-04-12
4632,Smartwatch 169,4195.84,2024-03-30
4633,Tablet 566,521.06,2024-05-30
4634,Smartphone 525,547.82,2024-11-28
4635,Auriculares 551,1318.67,2024-12-28
4636,Auriculares 493,3306.01,2024-09-13
4637,SSD 619,4017.45,2025-03-01
4638,Teclado 830,3810.95,2025-05-01
4639,Mouse 631,1697.48,2024-09-01
4640,Monitor 596,1493.17,2025-05-11
4641,Cargador 257,2569.76,2024-07-23
4642,Smartwatch 921,1106.64,2025-04-05
4643,Memoria USB 575,943.07,2025-01-09
4644,Tablet 187,547.87,2025-05-01
4645,Smartwatch 745,2956.16,2024-10-05
4646,Laptop 953,2425.87,2024-01-06
4647,Parlante 834,3184.45,2024-08-12
4648,Cargador 507,2090.42,2024-12-05
4649,Router 597,866.99,2024-06-05
4650,Cargador 208,3978.27,2024-05-12
4651,Tablet 649,1911.05,2024-03-11
4652,Mouse 778,3614.76,2024-03-08
4653,Tablet 837,2753.33,2025-05-11
4654,Cargador 949,4552.86,2024-08-26
4655,Proyector 139,4107.32,2024-11-24
4656,Mouse 231,496.05,2024-01-17
4657,Cargador 929,106.36,2024-03-26
4658,Proyector 811,2723.68,2024-06-20
4659,Mouse Pad 838,224.27,2025-01-14
4660,Proyector 435,2684.44,2024-05-21
4661,Impresora 114,3913.03,2025-03-29
4662,Cámara 934,1628.91,2024-11-01
4663,Smartphone 106,4984.95,2024-11-02
4664,Router 839,2389.63,2024-07-09
4665,Micrófono 580,3228.31,2024-11-24
4666,Proyector 795,4584.78,2024-01-19
4667,Impresora 105,3944.78,2025-01-10
4668,SSD 610,2557.68,2025-01-27
4669,Disco Duro 827,2897.43,2024-09-28
4670,Disco Duro 280,312.28,2025-03-01
4671,Proyector 538,3088.26,2024-10-19
4672,Smartwatch 722,3805.55,2024-03-04
4673,Teclado 243,2444.46,2024-02-16
4674,Impresora 401,622.73,2024-08-31
4675,Smartwatch 859,1568.47,2024-03-18
4676,Memoria USB 315,1547.43,2024-05-11
4677,Mouse Pad 892,396.41,2024-10-29
4678,SSD 599,975.59,2025-01-01
4679,Mouse 796,2368.72,2025-03-29
4680,Mouse Pad 243,4987.26,2024-12-21
4681,Tablet 851,4044.4,2024-07-13
4682,Smartphone 615,572.28,2024-07-01
4683,Monitor 957,3580.3,2024-02-26
4684,Mouse Pad 364,3968.95,2024-07-16
4685,Parlante 400,1723.62,2024-02-13
4686,Parlante 293,318.42,2025-02-01
4687,Disco Duro 703,2022.64,2024-12-09
4688,Proyector 751,3560.39,2024-03-09
4689,Router 748,3805.27,2024-10-25
4690,Teclado 286,4814.71,2025-03-22
4691,Mouse Pad 317,3116.48,2024-05-31
4692,Mouse Pad 827,1790.43,2025-02-02
4693,Router 421,2161.49,2024-08-02
4694,SSD 806,2931.89,2025-05-07
4695,Impresora 321,3520.54,2024-08-23
4696,Impresora 247,2270.61,2024-08-02
4697,Laptop 403,777.34,2024-08-04
4698,Cargador 968,835.28,2024-03-26
4699,Cargador 553,1093.34,2024-02-01
4700,Memoria USB 400,2589.18,2024-07-29
4701,Cargador 822,4404.59,2024-10-18
4702,Smartphone 130,1970.71,2025-01-26
4703,Proyector 953,4886.69,2025-01-06
4704,Cable HDMI 187,1717.18,2024-03-31
4705,Parlante 673,3665.94,2024-08-02
4706,Parlante 993,3599.35,2024-03-02
4707,Cargador 349,2019.06,2025-01-13
4708,Router 707,922.95,2024-11-11
4709,Laptop 639,3082.92,2024-01-11
4710,Teclado 802,799.41,2024-06-12
4711,Cargador 371,2584.11,2024-09-26
4712,Auriculares 575,3717.56,2024-06-19
4713,Router 879,1524.77,2024-04-10
4714,Parlante 616,476.99,2024-06-01
4715,Smartwatch 166,1507.97,2025-01-02
4716,Teclado 105,4091.54,2024-10-29
4717,Parlante 339,74.72,2024-12-02
4718,Impresora 163,1396.64,2024-11-11
4719,Micrófono 302,1690.69,2024-10-31
4720,Mouse 282,494.2,2025-01-08
4721,Router 202,4560.24,2024-03-12
4722,Cable HDMI 951,2967.25,2024-12-12
4723,Mouse Pad 890,1743.37,2024-06-05
4724,Smartwatch 922,3511.72,2024-07-01
4725,Cable HDMI 577,1585.95,2024-07-29
4726,SSD 952,1095.19,2025-05-11
4727,Impresora 502,2040.98,2024-03-06
4728,Parlante 333,3485.9,2024-12-10
4729,SSD 206,439.68,2024-10-19
4730,Cable HDMI 940,2981.12,2025-01-23
4731,Parlante 450,1772.54,2024-10-05
4732,Monitor 235,1145.4,2025-03-13
4733,Teclado 649,3310.0,2024-08-04
4734,Smartwatch 891,672.04,2024-03-22
4735,Parlante 241,1659.88,2024-03-08
4736,SSD 642,2109.68,2024-06-05
4737,Smartphone 845,2091.04,2024-09-25
4738,Cámara 371,2518.75,2025-01-31
4739,Laptop 522,1412.19,2024-09-05
4740,SSD 127,4186.34,2024-03-05
4741,Parlante 942,567.01,2025-04-21
4742,Auriculares 586,3344.01,2024-09-14
4743,Auriculares 828,2543.57,2025-03-02
4744,Micrófono 358,2697.51,2025-01-24
4745,Mouse Pad 779,3792.41,2024-09-02
4746,Micrófono 376,4478.28,2024-03-22
4747,Smartwatch 576,1119.41,2024-02-23
4748,Tablet 646,1309.6,2024-12-17
4749,Smartphone 219,2656.72,2025-02-02
4750,Memoria USB 313,3749.04,2024-10-16
4751,Router 498,4684.02,2024-01-04
4752,Auriculares 647,1640.95,2024-11-29
4753,Cargador 135,200.99,2024-11-26
4754,Teclado 369,3924.28,2024-05-22
4755,Cable HDMI 210,1427.41,2024-11-09
4756,Laptop 816,2574.37,2024-12-31
4757,Proyector 197,3453.43,2024-12-12
4758,Parlante 892,2370.39,2025-03-13
4759,Impresora 790,3959.19,2024-12-19
4760,Cable HDMI 615,1232.81,2024-05-28
4761,Mouse Pad 542,3551.76,2024-09-15
4762,Parlante 121,1680.05,2024-03-13
4763,Micrófono 821,3237.83,2024-06-13
4764,Tablet 610,1780.0,2024-06-24
4765,Router 644,86.05,2025-01-27
4766,Micrófono 623,2872.23,2025-01-22
4767,Parlante 596,3583.2,2024-02-03
4768,Tablet 974,3105.73,2024-05-18
4769,Parlante 889,1932.48,2025-04-05
4770,Memoria USB 435,3714.19,2024-01-10
4771,Memoria USB 737,463.49,2024-03-04
4772,Smartwatch 704,1311.89,2024-09-13
4773,Auriculares 550,4573.43,2024-12-07
4774,SSD 485,2255.95,2024-02-27
4775,Mouse 724,2700.7,2025-05-06
4776,Impresora 280,2546.1,2024-09-27
4777,Parlante 901,3301.33,2025-04-15
4778,Smartwatch 172,1126.58,2024-03-25
4779,Smartphone 568,3609.28,2024-09-05
4780,Teclado 572,2297.49,2024-12-20
4781,Smartphone 908,4421.25,2024-05-13
4782,Micrófono 438,232.64,2024-07-01
4783,Monitor 117,850.54,2024-04-24
4784,Proyector 519,1115.69,2024-08-20
4785,Disco Duro 675,3292.18,2024-11-25
4786,Memoria USB 522,4080.79,2024-08-02
4787,Laptop 168,3112.08,2025-02-19
4788,Parlante 846,1576.89,2024-03-17
4789,Cable HDMI 918,3360.36,2024-01-11
4790,Mouse 649,2330.52,2024-11-04
4791,Proyector 830,3385.07,2024-09-07
4792,Auriculares 266,4778.79,2024-06-25
4793,Impresora 120,4253.65,2024-05-23
4794,Mouse Pad 375,989.43,2024-09-04
4795,Smartwatch 403,1258.29,2024-06-04
4796,Router 811,1827.95,2025-02-28
4797,Auriculares 217,1500.84,2024-12-20
4798,Smartwatch 457,2256.31,2024-01-10
4799,Teclado 506,767.32,2024-01-14
4800,Proyector 652,1084.1,2024-12-02
4801,Micrófono 951,4207.41,2024-09-18
4802,Router 705,2732.47,2024-03-14
4803,Mouse 536,4329.34,2024-12-15
4804,Mouse Pad 216,1094.69,2024-10-15
4805,Memoria USB 329,1499.17,2024-04-07
4806,Router 349,4969.49,2024-02-16
4807,Memoria USB 415,2775.91,2025-03-07
4808,Auriculares 944,2418.15,2024-10-03
4809,Smartphone 240,4566.48,2024-04-11
4810,Mouse Pad 426,389.77,2025-04-14
4811,Auriculares 136,4543.23,2024-11-12
4812,Mouse 275,541.86,2025-03-23
4813,Smartwatch 965,2541.42,2025-01-07
4814,Monitor 459,839.12,2024-04-21
4815,SSD 531,157.08,2024-01-25
4816,Cargador 775,4438.61,2024-09-08
4817,Cámara 251,1627.18,2024-12-24
4818,Memoria USB 762,4643.0,2025-05-11
4819,Mouse Pad 743,3236.52,2024-02-02
4820,Micrófono 997,3419.25,2024-02-13
4821,Router 589,3953.3,2024-03-16
4822,Micrófono 974,3333.86,2024-04-23
4823,Cargador 313,3205.02,2024-03-30
4824,Router 336,4308.2,2024-12-25
4825,Cable HDMI 279,4240.55,2024-11-09
4826,Mouse Pad 148,373.04,2024-08-06
4827,Smartphone 507,3583.8,2025-04-15
4828,Memoria USB 761,3009.07,2024-06-22
4829,Mouse 105,3014.69,2024-02-26
4830,Impresora 754,2872.17,2025-02-20
4831,Smartwatch 611,440.85,2024-07-13
4832,Impresora 113,2604.52,2024-02-17
4833,Laptop 483,771.3,2024-02-23
4834,Teclado 210,1268.63,2024-11-16
4835,Memoria USB 524,4758.59,2024-12-07
4836,Proyector 767,2580.08,2025-03-28
4837,Smartphone 251,473.46,2024-12-14
4838,SSD 936,668.82,2024-03-02
4839,Impresora 229,4587.54,2024-12-10
4840,Smartphone 432,1498.75,2024-01-12
4841,Mouse 781,4253.14,2024-02-14
4842,Impresora 783,3567.5,2025-01-17
4843,Parlante 742,2646.06,2024-09-29
4844,Monitor 187,1730.81,2025-04-06
4845,Teclado 527,1368.97,2024-09-10
4846,Monitor 667,3279.09,2024-07-10
4847,Mouse 774,1171.59,2024-06-29
4848,Laptop 204,3840.39,2024-10-02
4849,Disco Duro 444,625.27,2025-04-09
4850,Cámara 753,3099.71,2024-11-23
4851,Smartwatch 559,3560.62,2025-03-11
4852,Memoria USB 690,1419.9,2025-02-05
4853,Parlante 168,1895.84,2024-07-02
4854,Mouse 521,3794.38,2025-03-30
4855,Proyector 706,3961.85,2024-10-07
4856,Memoria USB 526,4489.97,2025-01-02
4857,Auriculares 667,3111.52,2025-02-05
4858,SSD 876,1052.76,2024-12-23
4859,Proyector 388,1369.01,2024-08-31
4860,Parlante 670,738.22,2024-08-01
4861,Cargador 584,874.27,2025-01-31
4862,Mouse Pad 873,4848.92,2025-03-24
4863,Cámara 832,1470.46,2025-03-24
4864,Laptop 557,1243.2,2024-11-01
4865,Mouse 251,1366.59,2024-06-05
4866,Memoria USB 983,2566.61,2024-10-03
4867,Cable HDMI 494,4168.42,2024-05-29
4868,Cable HDMI 262,4038.47,2024-03-02
4869,Memoria USB 367,4011.83,2024-12-11
4870,Memoria USB 998,4113.86,2024-12-17
4871,Smartwatch 469,3085.42,2025-04-30
4872,Cable HDMI 855,4487.29,2024-08-07
4873,Auriculares 979,2529.07,2025-01-12
4874,Router 780,4881.77,2024-08-21
4875,Tablet 395,1774.17,2024-06-16
4876,Monitor 918,2381.23,2024-02-08
4877,Impresora 433,3383.41,2024-11-03
4878,Memoria USB 763,3627.69,2024-08-31
4879,Cargador 775,3857.75,2024-11-25
4880,Smartphone 337,4219.02,2024-04-28
4881,Parlante 808,1945.96,2024-07-17
4882,SSD 457,1753.77,2025-04-01
4883,Cable HDMI 346,3243.75,2024-03-29
4884,Memoria USB 510,1785.61,2024-08-16
4885,Impresora 319,2566.55,2024-04-27
4886,Proyector 158,4528.11,2025-02-10
4887,Cargador 331,946.05,2024-10-20
4888,Mouse 759,4109.73,2024-11-14
4889,Impresora 804,139.72,2024-07-27
4890,Impresora 257,3944.44,2024-09-24
4891,Monitor 167,193.32,2024-02-06
4892,Smartwatch 403,2990.48,2024-06-18
4893,Smartphone 276,3968.35,2024-04-14
4894,Memoria USB 555,4481.92,2024-04-14
4895,SSD 837,4641.07,2024-06-05
4896,Teclado 154,1464.73,2024-05-11
4897,Cargador 491,2820.85,2024-08-09
4898,Tablet 826,4711.83,2024-05-21
4899,Smartphone 661,4962.08,2024-03-26
4900,Teclado 283,1558.08,2024-02-15
4901,Memoria USB 789,3921.85,2024-09-03
4902,Tablet 862,1652.9,2024-05-06
4903,Parlante 236,2085.11,2024-03-10
4904,Disco Duro 515,3715.16,2024-05-12
4905,Router 393,490.17,2024-04-23
4906,Monitor 542,146.74,2024-08-20
4907,Smartwatch 214,2361.17,2024-09-16
4908,Laptop 682,3826.17,2024-06-29
4909,Monitor 954,1545.2,2025-03-12
4910,SSD 151,2588.74,2024-07-24
4911,Impresora 170,4549.08,2025-04-30
4912,Router 480,2235.92,2024-10-06
4913,Smartwatch 772,2120.76,2024-12-28
4914,Router 960,3771.82,2024-04-22
4915,Cargador 410,4637.61,2024-05-15
4916,Micrófono 547,1582.58,2024-04-21
4917,Tablet 812,2304.44,2024-07-02
4918,Memoria USB 246,932.53,2024-01-28
4919,Router 933,3478.28,2024-12-02
4920,Monitor 630,1872.29,2024-06-05
4921,Cámara 469,2563.86,2025-05-01
4922,Micrófono 794,2820.65,2024-05-31
4923,Monitor 167,2307.4,2025-05-06
4924,Tablet 692,336.72,2025-02-24
4925,Mouse Pad 593,3815.63,2024-03-17
4926,Mouse Pad 483,4044.37,2024-10-07
4927,Monitor 589,3354.73,2024-03-26
4928,Mouse 997,2439.11,2024-04-19
4929,Disco Duro 646,1772.15,2024-12-13
4930,Teclado 585,231.38,2024-06-19
4931,Cámara 794,1755.59,2024-10-11
4932,Monitor 807,1947.24,2024-04-11
4933,Cámara 123,3570.35,2024-08-25
4934,Smartwatch 847,3446.72,2025-02-28
4935,Teclado 616,2578.9,2024-10-13
4936,Micrófono 922,1563.76,2024-06-07
4937,Teclado 990,4546.86,2024-01-11
4938,Smartphone 512,3519.25,2024-11-08
4939,Micrófono 127,3649.07,2024-12-03
4940,Disco Duro 271,981.4,2024-02-24
4941,Cable HDMI 497,2388.69,2025-03-03
4942,Auriculares 857,4196.59,2024-06-25
4943,Auriculares 495,645.99,2024-01-12
4944,Mouse 288,4540.84,2025-04-13
4945,Proyector 749,4994.64,2024-11-23
4946,Memoria USB 926,3593.83,2025-04-05
4947,Cable HDMI 493,2174.51,2025-03-10
4948,Memoria USB 496,3484.28,2025-02-12
4949,Router 926,4590.47,2025-01-01
4950,Smartwatch 655,3636.38,2025-03-16
4951,Auriculares 648,2929.08,2024-02-18
4952,Cable HDMI 971,4492.9,2024-01-17
4953,Micrófono 652,4390.17,2024-05-15
4954,Teclado 594,3990.27,2024-07-13
4955,Disco Duro 448,3004.67,2025-02-11
4956,Proyector 924,3968.19,2024-02-02
4957,Auriculares 791,879.77,2024-02-13
4958,Disco Duro 809,4625.07,2024-07-25
4959,Cargador 655,1254.31,2024-03-03
4960,Mouse Pad 605,3418.29,2024-09-23
4961,Proyector 757,4241.72,2024-01-18
4962,Cargador 338,4127.43,2024-05-13
4963,Laptop 576,4727.25,2024-03-07
4964,Laptop 203,2446.72,2024-04-14
4965,Parlante 194,473.86,2025-04-20
